,county,state,tile_count,solar_system_count,total_panel_area,land_area,total_area,population,population_density,average_household_income,race_asian_rate,race_black_africa_rate,race_indian_alaska_rate,race_islander_rate,race_white_rate,race_other_rate,race_two_more_rate,diversity,voting_2016_dem_percentage,voting_2016_gop_percentage,avg_electricity_retail_rate,gini_index,ratio_panels_to_housing_units,education_highschool_percentage,education_bachelor_percentage,employed_percentage
2836,Union County,tn,4.0,3.0,295.0732140179,223.54936999999995,247.13752,19096,104.774435,48628.261098175,0.00069497093758,0.005909734569565,0.00022445009726174996,0.0,0.9760414781610001,0.0011811369046334998,0.015948229329915,0.04662289227811,0.162798194713,0.8098001289489999,9.27,0.4234,0.0004414523783246882,0.3062945119396732,0.0415793883535819,0.3556765814830331
2852,Van Buren County,tn,4.0,1.0,256.630639446,273.41533,274.53253,5596,24.441509999999997,50528.1944444,0.0069361979577850005,0.00496476617553,0.0,0.0,0.972861513747,0.0,0.015237522119844998,0.0526680817514,0.22300372362399998,0.752999586264,9.27,0.4202,0.0015048908954100827,0.36794138670478915,0.05486061472480343,0.39635453895639744
2910,Warren County,tn,85.0,41.0,4195.4137234555,432.679885,434.03447500000004,40015,254.11133222222225,49709.48192028889,0.00544691822457,0.013592377048965553,0.0021864464102014447,0.0003489419980244444,0.9166708698798889,0.027128293910956666,0.034626152527233334,0.15502512603293334,0.260597124954,0.7029119056399998,9.269999999999998,0.4560222222222223,0.004768583450210378,0.28959140322379107,0.05450456078970386,0.4074472072972635
2942,Washington County,tn,117.0,90.0,3911.05033230744,326.46481689999996,329.7978949,125317,1391.8213869565218,59129.01047540908,0.012863889227559568,0.04827222971971865,0.003450136030866957,5.2869872823913044e-05,0.9097484665084782,0.004692077287134738,0.020920331353433477,0.16015086793174915,0.263160025096,0.6917285624660002,9.270000000000003,0.4628272727272727,0.002001950618551409,0.20845535721410502,0.12213027761596591,0.456386603573338
2970,Wayne County,tn,12.0,8.0,732.709106227,734.1001,735.6536,16897,24.93599,44614.7991977,0.00295221306117125,0.0592274328454175,0.0039196313763275,0.0,0.9230759521025,0.003738591899715,0.0070861787148449994,0.1296834867052,0.122731941116,0.861691201643,9.27,0.445075,0.0016549441456350847,0.3175119843759247,0.04048055867905545,0.33751553530212464
2974,Weakley County,tn,20.0,13.0,898.297014146,580.3638904,581.7845724,34415,429.8520245454545,45948.87765614546,0.0013774652295018182,0.08691465970992727,0.0014486365070858183,0.0,0.890028178314909,0.0043474194846145455,0.015883640754084546,0.18431581629617275,0.22841593139300007,0.7422280860889999,9.269999999999998,0.4534,0.001288908938583489,0.2506174633154148,0.08551503704779892,0.41673688798489034
3008,White County,tn,11.0,10.0,838.9393685193999,376.67318,379.42535,26252,134.3470366666667,44047.38045803333,0.00025680534155166665,0.017846572339835002,0.0,0.0,0.9592547975668332,0.0005121716076166666,0.022129653144185,0.0759797152613,0.18842062193100004,0.783244680851,9.269999999999998,0.4224666666666667,0.0009505703422053232,0.31696632637513333,0.05222459241200671,0.37212402864543653
3034,Williamson County,tn,268.0,142.0,22794.593673183103,582.5994110000001,583.768814,199456,1030.5375202702705,135386.8892300865,0.037494281496315396,0.03800179376538675,0.0007881311796864865,0.0003576290500589189,0.9029076848124863,0.004531654648784324,0.015918825047314324,0.17471834782888648,0.2960076408790002,0.6510028653299998,9.27,0.41242162162162155,0.003706726048049128,0.10568746991817744,0.23141946093373977,0.4906796486443125
3038,Wilson County,tn,84.0,56.0,5572.046010290499,570.826258,583.1959860000001,122445,806.6207447619048,74206.70669364285,0.012676188938511903,0.07949598267329143,0.004402963274166667,0.0015931584384114284,0.8691649267437143,0.01836954703646919,0.014297232895473813,0.21833586451502857,0.25505454286999996,0.6982908716199998,9.270000000000001,0.40191904761904756,0.0017476334130864454,0.21790191514557555,0.13551390420188655,0.48272285515945934
60,Anderson County,tx,14.0,14.0,1235.9337804264,1062.6019119999999,1078.001235,57915,432.73813090909084,58274.732735690915,0.0064961366521245475,0.2127830235670273,0.004420504462294182,0.00011557872837727273,0.7359628165699093,0.026924884520356362,0.013297055499818182,0.37493809088681823,0.198851187304,0.779593770356,8.659999999999998,0.4212181818181818,0.0006953412138670905,0.2655097988431322,0.053906587239920575,0.34289907623240956
62,Andrews County,tx,26.0,23.0,1434.5052373551,1500.7137950000001,1501.083283,16775,1466.3935845,94727.91655,0.007291666666675,0.0171409451799525,0.0051820413740475005,0.0,0.9287893105885,0.0191174813372,0.0224785548532,0.1346858804704,0.16971173365800002,0.796792529436,8.66,0.44184999999999997,0.00432396474305671,0.19982116244411327,0.05245901639344262,0.47230998509687033
64,Angelina County,tx,92.0,55.0,5615.5832857561,797.777913,864.7063080000001,87748,651.5526452941176,58346.437984570584,0.011976171711375648,0.15518119738981173,0.0051092762371777066,0.0,0.7765639494624117,0.03459216482418,0.01657724037504765,0.31541479833958824,0.252360227653,0.7253431536660001,8.659999999999998,0.43619411764705884,0.0025505960632104243,0.2036969503578429,0.0649587454984729,0.41233988239048186
74,Aransas County,tx,6.0,6.0,152.02080060320003,252.074035,527.990848,24292,810.4507820000001,73180.82934616001,0.013537027229892001,0.015368587787606,0.006713711281334,0.0,0.8962479293,0.01898211892282,0.04915062547832,0.19184203806119998,0.23483328556400004,0.738511512372,8.659999999999998,0.48572,0.00038427052645062125,0.22727646961962786,0.09184093528733739,0.38959328173884405
76,Archer County,tx,10.0,6.0,169.55075009739997,903.1097199999999,925.41788,8779,18.863491666666665,76607.48731526667,0.0049818825960933335,0.010128224603866667,0.013869701309333335,0.0,0.9429790530763333,0.014387581693299999,0.013653556720966667,0.10941949697236665,0.09229327711410001,0.886624502225,8.66,0.4276333333333333,0.002421893921046258,0.2532179063674678,0.11481945551885181,0.48285681740517145
82,Armstrong County,tx,0.0,0.0,0.0,909.1091,913.8272,1943,2.137257,73212.0448179,0.0,0.011837364899600002,0.0159547092126,0.00154400411734,0.9011837364899999,0.04426145136390002,0.025218733916599997,0.184875752566,0.0688298918387,0.908554572271,8.66,0.3784,0.0,0.1718991250643335,0.11374163664436439,0.4909933093154915
93,Atascosa County,tx,26.0,21.0,2430.5169955479,1219.544296,1221.473129,47050,139.82618624999998,62731.2103939,0.0032414984583963745,0.006050476351881625,0.0034791546474675,0.0,0.916908831747875,0.040770513131475,0.029549525663000002,0.1556750404712875,0.3406835722160001,0.63197353914,8.659999999999998,0.4235,0.0014616595457611872,0.22680127523910734,0.058767268862911795,0.42454835281615305
106,Austin County,tx,5.0,4.0,137.5479774153,646.5083400000001,656.38384,28886,52.52048333333334,70487.50079368333,0.0,0.09196879592458333,0.0002319796161703333,0.0,0.8459223183701666,0.03152670950617333,0.03035019658315,0.26609088472233333,0.189228886169,0.7863729090170001,8.659999999999998,0.4331666666666667,0.0003852673755586377,0.2032126289552032,0.09617115557709617,0.46676590735996676
112,Bailey County,tx,5.0,5.0,219.745861332,826.7972,827.4813,7126,8.6188,47640.5936455,0.00406960426607,0.0206286836935,0.0012629806343,0.00112264945271,0.8490036486110001,0.121386472074,0.0025259612685900002,0.264006788831,0.22253363228700002,0.7528026905830001,8.66,0.4043,0.001794043774668102,0.19562166713443727,0.027785573954532697,0.4477968004490598
122,Bandera County,tx,1.0,1.0,16.3857627248,790.9608049999999,797.6358799999999,20796,91.162146,62935.8568902,0.0023747626919016,0.0203029248772476,0.004683721026036,0.0,0.9365227411848001,0.0051745758186820005,0.030941274401445597,0.11772091320884,0.169000293743,0.79888377558,8.66,0.4051,8.62663906142167e-05,0.22235045201000192,0.117378341988844,0.4332563954606655
142,Bastrop County,tx,34.0,29.0,1191.5244446912,888.1502939999999,895.54615,76948,207.30250100000003,70315.40906683,0.007148695646973001,0.074495330118409,0.0080144951603769,0.0,0.8174210638514001,0.07438900503098,0.018531410191933,0.30826280983849996,0.3736283185840001,0.5774867256640001,8.659999999999998,0.4295,0.0011516834902784365,0.20213650777148204,0.0795862140666424,0.42032281540780786
150,Baylor County,tx,4.0,4.0,101.27253054,867.4816,901.0661,3628,4.182221,66771.61926869999,0.0,0.0190187431092,0.00578831312018,0.0,0.931091510474,0.013230429989,0.0308710033076,0.131545318842,0.128016085791,0.849195710456,8.66,0.581,0.001484230055658627,0.23098125689084895,0.1427783902976847,0.40959206174200663
165,Bee County,tx,3.0,3.0,236.8611597805,880.2392689999999,880.334469,32659,653.8098808571428,63746.50995548572,0.0014037689330431429,0.057456826882269996,0.0043199149486014285,0.0,0.8549186320295714,0.06604325636709857,0.01585760083953,0.24272320910942854,0.4070702293689999,0.5607708678170001,8.659999999999998,0.45167142857142856,0.0002816636935499014,0.22379742184390214,0.04234667319881197,0.32000367433173094
168,Bell County,tx,794.0,428.0,62157.682671148716,1051.0157956,1087.8364179,326041,2150.3034428615383,59712.50984199353,0.02601748361548164,0.2148506930141078,0.008686820303790537,0.0077301058100204415,0.6550168785571586,0.043262836457231425,0.044435182242151115,0.46941267484229676,0.40008936265299966,0.5508569240099994,8.660000000000009,0.40103870967741945,0.006029585978554722,0.168619897497554,0.09043647884775227,0.391208467646707
196,Bexar County,tx,14232.0,7964.0,935398.7976910637,1239.820404799999,1256.0859311,1825502,4213.829682868855,67454.37249359643,0.02475454018925306,0.07279326229612106,0.007136783257963199,0.0006333326404721648,0.77890196632983,0.08527688790233241,0.03050322738403939,0.3516559818144091,0.544659220050997,0.4098044836680002,8.659999999999972,0.4024647382920111,0.021077949313396762,0.15831864331016893,0.10734471942512251,0.45145006688571143
213,Blanco County,tx,2.0,2.0,85.9925634457,709.251,713.4266,10723,18.7008235,72637.19113630001,0.0043985789206549995,0.006676673089165999,0.012274655098025,0.0,0.931160598054,0.023091994397935002,0.022397500440500002,0.1306114925445,0.219439054507,0.742988181337,8.66,0.43320000000000003,0.0003557452863749555,0.22614939848922877,0.14492213000093257,0.43551244987410237
235,Borden County,tx,0.0,0.0,0.0,897.4425,906.0517,705,0.7855656999999999,124517.938931,0.0,0.0,0.0297872340426,0.0,0.9645390070919999,0.0,0.00567375886525,0.06874503294630001,0.08493150684930001,0.904109589041,8.66,0.5737,0.0,0.19432624113475178,0.14609929078014183,0.4
